"","Year","State","Type","Measure","Material","Value","Chemical"
"2693",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(NALED = 34401)","(D)","INSECTICIDE"
"2694",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(NEEM OIL","(D)","INSECTICIDE"
"2695",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(NOVALURON = 124002)","2.4","INSECTICIDE"
"2696",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(PIPERONYL BUTOXIDE = 67501)","(D)","INSECTICIDE"
"2697",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(PYRETHRINS = 69001)","(D)","INSECTICIDE"
"2698",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(SPINETORAM = 110007)","(D)","INSECTICIDE"
"2699",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(SPIROMESIFEN = 24875)","(D)","INSECTICIDE"
"2700",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(SULFOXAFLOR = 5210)","(D)","INSECTICIDE"
"2701",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(THIAMETHOXAM = 60109)","(D)","INSECTICIDE"
"2702",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(ACIBENZOLAR-S-METHYL = 61402)","(D)","OTHER"
"2703",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(CAPSAICIN = 70701)","(D)","OTHER"
"2704",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(CHLOROPICRIN = 81501)","(D)","OTHER"
"2705",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(DICHLOROPROPENE = 29001)","(D)","OTHER"
"2706",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(HARPIN A B PROTEIN = 6506)","(D)","OTHER"
"2707",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(MINERAL OIL = 63502)","(D)","OTHER"
"2708",2016,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(REYNOUTRIA SACHALINE = 55809)","(D)","OTHER"
"2709",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","95","FUNGICIDE"
"2710",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BACILLUS SUBTILIS = 6479)","(D)","FUNGICIDE"
"2711",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BLAD = 30006)","(D)","FUNGICIDE"
"2712",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BOSCALID = 128008)","(D)","FUNGICIDE"
"2713",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CAPTAN = 81301)","99","FUNGICIDE"
"2714",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CHLOROTHALONIL = 81901)","(D)","FUNGICIDE"
"2715",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(COPPER HYDROXIDE = 23401)","(D)","FUNGICIDE"
"2716",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CYAZOFAMID = 85651)","(D)","FUNGICIDE"
"2717",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CYFLUFENAMID = 555550)","11","FUNGICIDE"
"2718",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CYPRODINIL = 288202)","97","FUNGICIDE"
"2719",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(DIFENOCONAZOLE = 128847)","(D)","FUNGICIDE"
"2720",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FENHEXAMID = 90209)","(D)","FUNGICIDE"
"2721",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","97","FUNGICIDE"
"2722",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FLUXAPYROXAD = 138009)","(D)","FUNGICIDE"
"2723",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(IPRODIONE = 109801)","(D)","FUNGICIDE"
"2724",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ISOFETAMID = 270000)","62","FUNGICIDE"
"2725",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(MANCOZEB = 14504)","(D)","FUNGICIDE"
"2726",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(MEFENOXAM = 113502)","(D)","FUNGICIDE"
"2727",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","(D)","FUNGICIDE"
"2728",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PENTHIOPYRAD = 90112)","(D)","FUNGICIDE"
"2729",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(POLYOXIN D ZINC SALT = 230000)","(D)","FUNGICIDE"
"2730",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(POTASSIUM BICARBON. = 73508)","(D)","FUNGICIDE"
"2731",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PROPICONAZOLE = 122101)","(D)","FUNGICIDE"
"2732",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","(D)","FUNGICIDE"
"2733",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","(D)","FUNGICIDE"
"2734",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(QUINOLINE = 55459)","(D)","FUNGICIDE"
"2735",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(STREPTOMYCES LYDICUS = 6327)","(D)","FUNGICIDE"
"2736",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(SULFUR = 77501)","(D)","FUNGICIDE"
"2737",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TETRACONAZOLE = 120603)","(D)","FUNGICIDE"
"2738",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(THIOPHANATE-METHYL = 102001)","98","FUNGICIDE"
"2739",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(THIRAM = 79801)","(D)","FUNGICIDE"
"2740",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TOTAL)","100","FUNGICIDE"
"2741",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TRIFLUMIZOLE = 128879)","(D)","FUNGICIDE"
"2742",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FLUMIOXAZIN = 129034)","(D)","HERBICIDE"
"2743",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(GLYPHOSATE ISO. SALT = 103601)","(D)","HERBICIDE"
"2744",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(HALOSULFURON-METHYL = 128721)","(D)","HERBICIDE"
"2745",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PARAQUAT = 61601)","(D)","HERBICIDE"
"2746",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TOTAL)","(D)","HERBICIDE"
"2747",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ABAMECTIN = 122804)","(D)","INSECTICIDE"
"2748",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ACEQUINOCYL = 6329)","(D)","INSECTICIDE"
"2749",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ACETAMIPRID = 99050)","(D)","INSECTICIDE"
"2750",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BIFENAZATE = 586)","96","INSECTICIDE"
"2751",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BIFENTHRIN = 128825)","44","INSECTICIDE"
"2752",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BT KURSTAK ABTS-1857 = 6523)","(D)","INSECTICIDE"
"2753",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BT KURSTAKI ABTS-351 = 6522)","(D)","INSECTICIDE"
"2754",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","(D)","INSECTICIDE"
"2755",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CHLORANTRANILIPROLE = 90100)","94","INSECTICIDE"
"2756",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","(D)","INSECTICIDE"
"2757",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING"," ","(D)","INSECTICIDE"
"2758",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ENDOSULFAN = 79401)","(D)","INSECTICIDE"
"2759",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ETOXAZOLE = 107091)","(D)","INSECTICIDE"
"2760",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FENPYROXIMATE = 129131)","(D)","INSECTICIDE"
"2761",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FLONICAMID = 128016)","(D)","INSECTICIDE"
"2762",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FLUBENDIAMIDE = 27602)","(D)","INSECTICIDE"
"2763",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(HEXYTHIAZOX = 128849)","(D)","INSECTICIDE"
"2764",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(MALATHION = 57701)","(D)","INSECTICIDE"
"2765",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(MUSTARD OIL = 4901)","(D)","INSECTICIDE"
"2766",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(NALED = 34401)","(D)","INSECTICIDE"
"2767",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(NEEM OIL","(D)","INSECTICIDE"
"2768",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(NOVALURON = 124002)","96","INSECTICIDE"
"2769",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PIPERONYL BUTOXIDE = 67501)","(D)","INSECTICIDE"
"2770",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PYRETHRINS = 69001)","(D)","INSECTICIDE"
"2771",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(SPINETORAM = 110007)","(D)","INSECTICIDE"
"2772",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(SPIROMESIFEN = 24875)","(D)","INSECTICIDE"
"2773",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(SULFOXAFLOR = 5210)","(D)","INSECTICIDE"
"2774",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(THIAMETHOXAM = 60109)","(D)","INSECTICIDE"
"2775",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TOTAL)","99","INSECTICIDE"
"2776",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ACIBENZOLAR-S-METHYL = 61402)","(D)","OTHER"
"2777",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CAPSAICIN = 70701)","(D)","OTHER"
"2778",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CHLOROPICRIN = 81501)","(D)","OTHER"
"2779",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(DICHLOROPROPENE = 29001)","(D)","OTHER"
"2780",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(HARPIN A B PROTEIN = 6506)","(D)","OTHER"
"2781",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(MINERAL OIL = 63502)","(D)","OTHER"
"2782",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(REYNOUTRIA SACHALINE = 55809)","(D)","OTHER"
"2783",2016,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TOTAL)","(D)","OTHER"
"2784",2016,"FLORIDA","FRESH MARKET - PRODUCTION"," $"," ","323,285,000",""
"2785",2016,"FLORIDA","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","1,947,500",""
"2786",2016,"FLORIDA","NOT SOLD - PRODUCTION"," CWT"," ","0",""
"2787",2016,"FLORIDA","PROCESSING - PRODUCTION"," $"," ","0",""
"2788",2016,"FLORIDA","PROCESSING"," CWT"," ","0",""
"2789",2016,"FLORIDA","PROCESSING"," TONS"," ","0",""
"2790",2016,"FLORIDA","UTILIZED - PRODUCTION"," CWT"," ","1,947,500",""
"2791",2016,"MICHIGAN"," ACRES HARVESTED"," "," ","(NA)",""
"2792",2016,"MICHIGAN"," PRODUCTION"," CWT"," ","(NA)",""
"2793",2016,"MICHIGAN"," YIELD"," CWT / ACRE"," ","(NA)",""
"2794",2016,"NEW YORK"," ACRES HARVESTED"," "," ","1,260",""
"2795",2016,"NEW YORK"," ACRES PLANTED"," "," ","1,400",""
"2796",2016,"NEW YORK"," PRODUCTION"," $"," ","11,844,000",""
"2797",2016,"NEW YORK"," PRODUCTION"," CWT"," ","50,400",""
"2798",2016,"NEW YORK"," YIELD"," CWT / ACRE"," ","40",""
"2799",2016,"NEW YORK","FRESH MARKET - PRODUCTION"," $"," ","11,844,000",""
"2800",2016,"NEW YORK","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","50,400",""
"2801",2016,"NEW YORK","NOT SOLD - PRODUCTION"," CWT"," ","0",""
"2802",2016,"NEW YORK","PROCESSING - PRODUCTION"," $"," ","0",""
"2803",2016,"NEW YORK","PROCESSING"," CWT"," ","0",""
"2804",2016,"NEW YORK","UTILIZED - PRODUCTION"," CWT"," ","50,400",""
"2805",2016,"NORTH CAROLINA"," ACRES HARVESTED"," "," ","1,100",""
"2806",2016,"NORTH CAROLINA"," ACRES PLANTED"," "," ","1,200",""
"2807",2016,"NORTH CAROLINA"," PRODUCTION"," $"," ","24,684,000",""
"2808",2016,"NORTH CAROLINA"," PRODUCTION"," CWT"," ","132,000",""
"2809",2016,"NORTH CAROLINA"," YIELD"," CWT / ACRE"," ","120",""
"2810",2016,"NORTH CAROLINA","FRESH MARKET - PRODUCTION"," $"," ","24,684,000",""
"2811",2016,"NORTH CAROLINA","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","132,000",""
"2812",2016,"NORTH CAROLINA","NOT SOLD - PRODUCTION"," CWT"," ","0",""
"2813",2016,"NORTH CAROLINA","PROCESSING - PRODUCTION"," $"," ","0",""
"2814",2016,"NORTH CAROLINA","PROCESSING"," CWT"," ","0",""
"2815",2016,"NORTH CAROLINA","UTILIZED - PRODUCTION"," CWT"," ","132,000",""
"2816",2016,"OHIO"," ACRES HARVESTED"," "," ","(NA)",""
"2817",2016,"OHIO"," PRODUCTION"," CWT"," ","(NA)",""
"2818",2016,"OHIO"," YIELD"," CWT / ACRE"," ","(NA)",""
"2819",2016,"OREGON"," ACRES HARVESTED"," "," ","2,400",""
"2820",2016,"OREGON"," ACRES PLANTED"," "," ","2,500",""
"2821",2016,"OREGON"," PRODUCTION"," $"," ","20,195,000",""
"2822",2016,"OREGON"," PRODUCTION"," CWT"," ","232,800",""
"2823",2016,"OREGON"," YIELD"," CWT / ACRE"," ","97",""
"2824",2016,"OREGON","BEARING - APPLICATIONS"," LB","(BOSCALID = 128008)","(D)","FUNGICIDE"
"2825",2016,"OREGON","BEARING - APPLICATIONS"," LB","(CAPTAN = 81301)","(D)","FUNGICIDE"
"2826",2016,"OREGON","BEARING - APPLICATIONS"," LB","(CYPRODINIL = 288202)","(D)","FUNGICIDE"
"2827",2016,"OREGON","BEARING - APPLICATIONS"," LB","(FENHEXAMID = 90209)","(D)","FUNGICIDE"
"2828",2016,"OREGON","BEARING - APPLICATIONS"," LB","(FLUDIOXONIL = 71503)","(D)","FUNGICIDE"
"2829",2016,"OREGON","BEARING - APPLICATIONS"," LB","(MYCLOBUTANIL = 128857)","(D)","FUNGICIDE"
"2830",2016,"OREGON","BEARING - APPLICATIONS"," LB","(PYRACLOSTROBIN = 99100)","(D)","FUNGICIDE"
"2831",2016,"OREGON","BEARING - APPLICATIONS"," LB","(TOTAL)","2,700","FUNGICIDE"
"2832",2016,"OREGON","BEARING - APPLICATIONS"," LB","(CLETHODIM = 121011)","(D)","HERBICIDE"
"2833",2016,"OREGON","BEARING - APPLICATIONS"," LB","(CLOPYRALID MONO SALT = 117401)","(D)","HERBICIDE"
"2834",2016,"OREGON","BEARING - APPLICATIONS"," LB","(FLUMIOXAZIN = 129034)","(D)","HERBICIDE"
"2835",2016,"OREGON","BEARING - APPLICATIONS"," LB","(OXYFLUORFEN = 111601)","(D)","HERBICIDE"
"2836",2016,"OREGON","BEARING - APPLICATIONS"," LB","(SIMAZINE = 80807)","(D)","HERBICIDE"
"2837",2016,"OREGON","BEARING - APPLICATIONS"," LB","(SULFENTRAZONE = 129081)","(D)","HERBICIDE"
"2838",2016,"OREGON","BEARING - APPLICATIONS"," LB","(TERBACIL = 12701)","(D)","HERBICIDE"
"2839",2016,"OREGON","BEARING - APPLICATIONS"," LB","(TOTAL)","(D)","HERBICIDE"
"2840",2016,"OREGON","BEARING - APPLICATIONS"," LB","(BIFENTHRIN = 128825)","(D)","INSECTICIDE"
"2841",2016,"OREGON","BEARING - APPLICATIONS"," LB","(BT KURSTAKI ABTS-351 = 6522)","(NA)","INSECTICIDE"
"2842",2016,"OREGON","BEARING - APPLICATIONS"," LB","(FERRIC SODIUM EDTA = 139114)","(D)","INSECTICIDE"
"2843",2016,"OREGON","BEARING - APPLICATIONS"," LB","(MALATHION = 57701)","(D)","INSECTICIDE"
"2844",2016,"OREGON","BEARING - APPLICATIONS"," LB","(SPINETORAM = 110007)","(D)","INSECTICIDE"
"2845",2016,"OREGON","BEARING - APPLICATIONS"," LB","(TOTAL)","800","INSECTICIDE"
"2846",2016,"OREGON","BEARING - APPLICATIONS"," LB","(HYDROGEN PEROXIDE = 595)","(D)","OTHER"
"2847",2016,"OREGON","BEARING - APPLICATIONS"," LB","(TOTAL)","(D)","OTHER"
"2848",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BOSCALID = 128008)","(D)","FUNGICIDE"
"2849",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CAPTAN = 81301)","(D)","FUNGICIDE"
"2850",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","(D)","FUNGICIDE"
"2851",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FENHEXAMID = 90209)","(D)","FUNGICIDE"
"2852",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","(D)","FUNGICIDE"
"2853",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(MYCLOBUTANIL = 128857)","(D)","FUNGICIDE"
"2854",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","(D)","FUNGICIDE"
"2855",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CLETHODIM = 121011)","(D)","HERBICIDE"
"2856",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(CLOPYRALID MONO SALT = 117401)","(D)","HERBICIDE"
"2857",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FLUMIOXAZIN = 129034)","(D)","HERBICIDE"
"2858",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(OXYFLUORFEN = 111601)","(D)","HERBICIDE"
"2859",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SIMAZINE = 80807)","(D)","HERBICIDE"
"2860",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SULFENTRAZONE = 129081)","(D)","HERBICIDE"
"2861",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(TERBACIL = 12701)","(D)","HERBICIDE"
"2862",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","(D)","INSECTICIDE"
"2863",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(BT KURSTAKI ABTS-351 = 6522)","(NA)","INSECTICIDE"
"2864",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(FERRIC SODIUM EDTA = 139114)","(D)","INSECTICIDE"
"2865",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(MALATHION = 57701)","(D)","INSECTICIDE"
"2866",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(SPINETORAM = 110007)","(D)","INSECTICIDE"
"2867",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / APPLICATION","(HYDROGEN PEROXIDE = 595)","(D)","OTHER"
"2868",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BOSCALID = 128008)","(D)","FUNGICIDE"
"2869",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CAPTAN = 81301)","(D)","FUNGICIDE"
"2870",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CYPRODINIL = 288202)","(D)","FUNGICIDE"
"2871",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FENHEXAMID = 90209)","(D)","FUNGICIDE"
"2872",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","(D)","FUNGICIDE"
"2873",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","(D)","FUNGICIDE"
"2874",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","(D)","FUNGICIDE"
"2875",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CLETHODIM = 121011)","(D)","HERBICIDE"
"2876",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CLOPYRALID MONO SALT = 117401)","(D)","HERBICIDE"
"2877",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","(D)","HERBICIDE"
"2878",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(OXYFLUORFEN = 111601)","(D)","HERBICIDE"
"2879",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SIMAZINE = 80807)","(D)","HERBICIDE"
"2880",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SULFENTRAZONE = 129081)","(D)","HERBICIDE"
"2881",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(TERBACIL = 12701)","(D)","HERBICIDE"
"2882",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BIFENTHRIN = 128825)","(D)","INSECTICIDE"
"2883",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","(NA)","INSECTICIDE"
"2884",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FERRIC SODIUM EDTA = 139114)","(D)","INSECTICIDE"
"2885",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(MALATHION = 57701)","(D)","INSECTICIDE"
"2886",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SPINETORAM = 110007)","(D)","INSECTICIDE"
"2887",2016,"OREGON","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(HYDROGEN PEROXIDE = 595)","(D)","OTHER"
"2888",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(BOSCALID = 128008)","(D)","FUNGICIDE"
"2889",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(CAPTAN = 81301)","(D)","FUNGICIDE"
"2890",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(CYPRODINIL = 288202)","(D)","FUNGICIDE"
"2891",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(FENHEXAMID = 90209)","(D)","FUNGICIDE"
"2892",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(FLUDIOXONIL = 71503)","(D)","FUNGICIDE"
"2893",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(MYCLOBUTANIL = 128857)","(D)","FUNGICIDE"
"2894",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(PYRACLOSTROBIN = 99100)","(D)","FUNGICIDE"
"2895",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(CLETHODIM = 121011)","(D)","HERBICIDE"
"2896",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(CLOPYRALID MONO SALT = 117401)","(D)","HERBICIDE"
"2897",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(FLUMIOXAZIN = 129034)","(D)","HERBICIDE"
"2898",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(OXYFLUORFEN = 111601)","(D)","HERBICIDE"
"2899",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(SIMAZINE = 80807)","(D)","HERBICIDE"
"2900",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(SULFENTRAZONE = 129081)","(D)","HERBICIDE"
"2901",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(TERBACIL = 12701)","(D)","HERBICIDE"
"2902",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(BIFENTHRIN = 128825)","(D)","INSECTICIDE"
"2903",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(BT KURSTAKI ABTS-351 = 6522)","(D)","INSECTICIDE"
"2904",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(FERRIC SODIUM EDTA = 139114)","(D)","INSECTICIDE"
"2905",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(MALATHION = 57701)","(D)","INSECTICIDE"
"2906",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(SPINETORAM = 110007)","(D)","INSECTICIDE"
"2907",2016,"OREGON","BEARING - APPLICATIONS"," NUMBER","(HYDROGEN PEROXIDE = 595)","(D)","OTHER"
"2908",2016,"OREGON","BEARING - TREATED"," PCT OF AREA BEARING","(BOSCALID = 128008)","(D)","FUNGICIDE"
"2909",2016,"OREGON","BEARING - TREATED"," PCT OF AREA BEARING","(CAPTAN = 81301)","(D)","FUNGICIDE"
"2910",2016,"OREGON","BEARING - TREATED"," PCT OF AREA BEARING","(CYPRODINIL = 288202)","(D)","FUNGICIDE"
"2911",2016,"OREGON","BEARING - TREATED"," PCT OF AREA BEARING","(FENHEXAMID = 90209)","(D)","FUNGICIDE"
"2912",2016,"OREGON","BEARING - TREATED"," PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","(D)","FUNGICIDE"
"2913",2016,"OREGON","BEARING - TREATED"," PCT OF AREA BEARING","(MYCLOBUTANIL = 128857)","(D)","FUNGICIDE"
"2914",2016,"OREGON","BEARING - TREATED"," PCT OF AREA BEARING","(PYRACLOSTROBIN = 99100)","(D)","FUNGICIDE"
"2915",2016,"OREGON","BEARING - TREATED"," PCT OF AREA BEARING","(TOTAL)","86","FUNGICIDE"
